The currently activated Python version 2.7.16 is not supported by the project (^3.9).
Trying to find and use a compatible version. 
Using python3 (3.9.6)
id,aggregated_by,aggregate_name,year,start_date,end_date,name,type,count,amount
1656,state,chhattisgarh,2018,2018-01-01,2018-03-31,Peer-to-peer payments,TOTAL,550697,1838238336.1663632
1657,state,chhattisgarh,2018,2018-01-01,2018-03-31,Merchant payments,TOTAL,42411,39708474.15869055
1658,state,chhattisgarh,2018,2018-01-01,2018-03-31,Financial Services,TOTAL,33002,7350624.274461515
1659,state,chhattisgarh,2018,2018-01-01,2018-03-31,Others,TOTAL,87786,57339459.82710209
1660,state,chhattisgarh,2018,2018-04-01,2018-06-30,Recharge & bill payments,TOTAL,1643461,351709628.0901169
1661,state,chhattisgarh,2018,2018-04-01,2018-06-30,Peer-to-peer payments,TOTAL,933066,3703114547.658351
1662,state,chhattisgarh,2018,2018-04-01,2018-06-30,Merchant payments,TOTAL,118438,129967815.18510856
1663,state,chhattisgarh,2018,2018-04-01,2018-06-30,Financial Services,TOTAL,40299,9405941.62707696
1664,state,chhattisgarh,2018,2018-04-01,2018-06-30,Others,TOTAL,80892,69972510.60099621
1665,state,chhattisgarh,2018,2018-07-01,2018-09-30,Recharge & bill payments,TOTAL,1911374,443460556.77590346
1666,state,chhattisgarh,2018,2018-07-01,2018-09-30,Peer-to-peer payments,TOTAL,1619886,5647949187.747948
1667,state,chhattisgarh,2018,2018-07-01,2018-09-30,Merchant payments,TOTAL,220572,145342066.01377475
1668,state,chhattisgarh,2018,2018-07-01,2018-09-30,Financial Services,TOTAL,31927,6195179.156999446
1669,state,chhattisgarh,2018,2018-07-01,2018-09-30,Others,TOTAL,75845,59360083.75169004
1670,state,chhattisgarh,2018,2018-10-01,2018-12-31,Recharge & bill payments,TOTAL,2438959,554514488.4121984
1671,state,chhattisgarh,2018,2018-10-01,2018-12-31,Peer-to-peer payments,TOTAL,2342713,8450105299.480802
1672,state,chhattisgarh,2018,2018-10-01,2018-12-31,Merchant payments,TOTAL,458091,331842964.57864183
1673,state,chhattisgarh,2018,2018-10-01,2018-12-31,Financial Services,TOTAL,42199,9709810.436343707
1674,state,chhattisgarh,2018,2018-10-01,2018-12-31,Others,TOTAL,83882,70240102.06349953
1675,state,tripura,2019,2019-01-01,2019-03-31,Peer-to-peer payments,TOTAL,296993,679165332.8123899
1676,state,tripura,2019,2019-01-01,2019-03-31,Recharge & bill payments,TOTAL,227997,44429378.42277926
1677,state,tripura,2019,2019-01-01,2019-03-31,Merchant payments,TOTAL,46642,28109966.31994779
1678,state,tripura,2019,2019-01-01,2019-03-31,Financial Services,TOTAL,4189,461473.58856435167
1679,state,tripura,2019,2019-01-01,2019-03-31,Others,TOTAL,5105,4728790.472138839
1680,state,tripura,2019,2019-04-01,2019-06-30,Peer-to-peer payments,TOTAL,240776,751113516.2256755
1681,state,tripura,2019,2019-04-01,2019-06-30,Recharge & bill payments,TOTAL,218649,48989430.60730426
1682,state,tripura,2019,2019-04-01,2019-06-30,Merchant payments,TOTAL,64829,35275706.82877502
1683,state,tripura,2019,2019-04-01,2019-06-30,Financial Services,TOTAL,1899,339184.3344705297
1684,state,tripura,2019,2019-04-01,2019-06-30,Others,TOTAL,6405,6103644.851151889
1685,state,tripura,2019,2019-07-01,2019-09-30,Recharge & bill payments,TOTAL,339539,81845425.35425141
1686,state,tripura,2019,2019-07-01,2019-09-30,Peer-to-peer payments,TOTAL,270163,884623553.9011384
1687,state,tripura,2019,2019-07-01,2019-09-30,Merchant payments,TOTAL,68399,44802063.64430427
1688,state,tripura,2019,2019-07-01,2019-09-30,Financial Services,TOTAL,27970,582020.9903208594
1689,state,tripura,2019,2019-07-01,2019-09-30,Others,TOTAL,5646,5524358.927209696
1690,state,tripura,2019,2019-10-01,2019-12-31,Recharge & bill payments,TOTAL,373779,88001651.28693296
1691,state,tripura,2019,2019-10-01,2019-12-31,Peer-to-peer payments,TOTAL,359076,1071507585.9983547
1692,state,tripura,2019,2019-10-01,2019-12-31,Merchant payments,TOTAL,62458,51274033.720727704
1693,state,tripura,2019,2019-10-01,2019-12-31,Financial Services,TOTAL,2239,377097.66713108413
1694,state,tripura,2019,2019-10-01,2019-12-31,Others,TOTAL,4272,4239791.585043055
1695,state,tripura,2021,2021-01-01,2021-03-31,Peer-to-peer payments,TOTAL,643366,2821226150.5919185
1696,state,tripura,2021,2021-01-01,2021-03-31,Recharge & bill payments,TOTAL,508718,173211140.89346513
1697,state,tripura,2021,2021-01-01,2021-03-31,Merchant payments,TOTAL,350366,333743281.32103896
1698,state,tripura,2021,2021-01-01,2021-03-31,Financial Services,TOTAL,3146,2879929.222833151
1699,state,tripura,2021,2021-01-01,2021-03-31,Others,TOTAL,5827,4281067.764165951
1700,state,tripura,2021,2021-04-01,2021-06-30,Peer-to-peer payments,TOTAL,703728,2865655130.4313264
1701,state,tripura,2021,2021-04-01,2021-06-30,Recharge & bill payments,TOTAL,589839,189808502.9050523
1702,state,tripura,2021,2021-04-01,2021-06-30,Merchant payments,TOTAL,440060,404915546.5177107
1703,state,tripura,2021,2021-04-01,2021-06-30,Financial Services,TOTAL,3656,3503925.3381061675
1704,state,tripura,2021,2021-04-01,2021-06-30,Others,TOTAL,7146,4271255.844077852
1705,state,tripura,2020,2020-01-01,2020-03-31,Recharge & bill payments,TOTAL,449584,114355218.03514045
1706,state,tripura,2020,2020-01-01,2020-03-31,Peer-to-peer payments,TOTAL,366218,1400694933.570157
1707,state,tripura,2020,2020-01-01,2020-03-31,Merchant payments,TOTAL,102861,68590603.6377098
1708,state,tripura,2020,2020-01-01,2020-03-31,Financial Services,TOTAL,1722,1066651.521721911
1709,state,tripura,2020,2020-01-01,2020-03-31,Others,TOTAL,4117,4071399.6237732675
1710,state,tripura,2020,2020-04-01,2020-06-30,Recharge & bill payments,TOTAL,600206,163220166.76643574
1711,state,tripura,2020,2020-04-01,2020-06-30,Peer-to-peer payments,TOTAL,346863,1501452755.6890237
1712,state,tripura,2020,2020-04-01,2020-06-30,Merchant payments,TOTAL,97816,99795973.60794038
1713,state,tripura,2020,2020-04-01,2020-06-30,Financial Services,TOTAL,2904,2247782.5219734698
1714,state,tripura,2020,2020-04-01,2020-06-30,Others,TOTAL,4731,2459205.000588993
1715,state,tripura,2020,2020-07-01,2020-09-30,Recharge & bill payments,TOTAL,627363,185201997.2796099
1716,state,tripura,2020,2020-07-01,2020-09-30,Peer-to-peer payments,TOTAL,477769,1959371082.9173033
1717,state,tripura,2020,2020-07-01,2020-09-30,Merchant payments,TOTAL,202106,190218136.2808841
1718,state,tripura,2020,2020-07-01,2020-09-30,Financial Services,TOTAL,3828,3141391.5755430083
1719,state,tripura,2020,2020-07-01,2020-09-30,Others,TOTAL,6819,3886908.1625436572
1720,state,tripura,2020,2020-10-01,2020-12-31,Peer-to-peer payments,TOTAL,650386,2683789889.83192
1721,state,tripura,2020,2020-10-01,2020-12-31,Recharge & bill payments,TOTAL,631611,192385823.43220186
1722,state,tripura,2020,2020-10-01,2020-12-31,Merchant payments,TOTAL,357567,296872485.4156503
1723,state,tripura,2020,2020-10-01,2020-12-31,Financial Services,TOTAL,4084,3666639.308697606
1724,state,tripura,2020,2020-10-01,2020-12-31,Others,TOTAL,8242,5416158.232838955
1725,state,tripura,2018,2018-01-01,2018-03-31,Recharge & bill payments,TOTAL,86819,14079439.569905948
1726,state,tripura,2018,2018-01-01,2018-03-31,Peer-to-peer payments,TOTAL,44844,112229994.97675678
1727,state,tripura,2018,2018-01-01,2018-03-31,Financial Services,TOTAL,4842,672247.5881710155
1728,state,tripura,2018,2018-01-01,2018-03-31,Merchant payments,TOTAL,4833,6080959.882836086
1729,state,tripura,2018,2018-01-01,2018-03-31,Others,TOTAL,6819,4916272.512952799
1730,state,tripura,2018,2018-04-01,2018-06-30,Recharge & bill payments,TOTAL,118171,22554398.15273035
1731,state,tripura,2018,2018-04-01,2018-06-30,Peer-to-peer payments,TOTAL,73821,197666881.8729688
1732,state,tripura,2018,2018-04-01,2018-06-30,Merchant payments,TOTAL,9621,10570951.151568789
1733,state,tripura,2018,2018-04-01,2018-06-30,Financial Services,TOTAL,6925,1264101.904810368
1734,state,tripura,2018,2018-04-01,2018-06-30,Others,TOTAL,6021,4835385.634057636
1735,state,tripura,2018,2018-07-01,2018-09-30,Peer-to-peer payments,TOTAL,186065,398867427.32463384
1736,state,tripura,2018,2018-07-01,2018-09-30,Recharge & bill payments,TOTAL,156308,33484811.21282282
1737,state,tripura,2018,2018-07-01,2018-09-30,Merchant payments,TOTAL,21476,16092396.41113394
1738,state,tripura,2018,2018-07-01,2018-09-30,Financial Services,TOTAL,8106,1080000.0112896338
1739,state,tripura,2018,2018-07-01,2018-09-30,Others,TOTAL,5748,4338753.080712541
1740,state,tripura,2018,2018-10-01,2018-12-31,Recharge & bill payments,TOTAL,204720,38334816.66379926
1741,state,tripura,2018,2018-10-01,2018-12-31,Peer-to-peer payments,TOTAL,179739,549068822.3729683
1742,state,tripura,2018,2018-10-01,2018-12-31,Merchant payments,TOTAL,50888,31066467.633390322
1743,state,tripura,2018,2018-10-01,2018-12-31,Financial Services,TOTAL,6441,1023126.8205747404
1744,state,tripura,2018,2018-10-01,2018-12-31,Others,TOTAL,6271,5392365.973713988
1745,state,mizoram,2019,2019-01-01,2019-03-31,Peer-to-peer payments,TOTAL,35126,204183867.4116538
1746,state,mizoram,2019,2019-01-01,2019-03-31,Recharge & bill payments,TOTAL,30327,6760113.704148788
1747,state,mizoram,2019,2019-01-01,2019-03-31,Merchant payments,TOTAL,3984,6470456.031897823
1748,state,mizoram,2019,2019-01-01,2019-03-31,Financial Services,TOTAL,133,33512.39606736117
1749,state,mizoram,2019,2019-01-01,2019-03-31,Others,TOTAL,736,712945.8536347556
1750,state,mizoram,2019,2019-04-01,2019-06-30,Peer-to-peer payments,TOTAL,37364,233471780.00357005
1751,state,mizoram,2019,2019-04-01,2019-06-30,Recharge & bill payments,TOTAL,31903,7823562.397702506
1752,state,mizoram,2019,2019-04-01,2019-06-30,Merchant payments,TOTAL,5646,5889316.861228463
1753,state,mizoram,2019,2019-04-01,2019-06-30,Financial Services,TOTAL,80,14455.380988399309
1754,state,mizoram,2019,2019-04-01,2019-06-30,Others,TOTAL,678,817593.4915248882
1755,state,mizoram,2019,2019-07-01,2019-09-30,Recharge & bill payments,TOTAL,49073,12966806.696277115
1756,state,mizoram,2019,2019-07-01,2019-09-30,Peer-to-peer payments,TOTAL,42645,257538220.22775066
1757,state,mizoram,2019,2019-07-01,2019-09-30,Merchant payments,TOTAL,5560,7397529.021326996
1758,state,mizoram,2019,2019-07-01,2019-09-30,Financial Services,TOTAL,94,72985.31151294889
1759,state,mizoram,2019,2019-07-01,2019-09-30,Others,TOTAL,722,818358.6944744462
1760,state,mizoram,2019,2019-10-01,2019-12-31,Recharge & bill payments,TOTAL,60511,16857122.3073061
1761,state,mizoram,2019,2019-10-01,2019-12-31,Peer-to-peer payments,TOTAL,57109,341664291.4936854
1762,state,mizoram,2019,2019-10-01,2019-12-31,Merchant payments,TOTAL,6939,9451111.139352825
1763,state,mizoram,2019,2019-10-01,2019-12-31,Financial Services,TOTAL,100,20966.3333050078
1764,state,mizoram,2019,2019-10-01,2019-12-31,Others,TOTAL,580,695859.360839114
1765,state,mizoram,2021,2021-01-01,2021-03-31,Peer-to-peer payments,TOTAL,156386,982955112.1892779
1766,state,mizoram,2021,2021-01-01,2021-03-31,Recharge & bill payments,TOTAL,128055,45558278.22323953
1767,state,mizoram,2021,2021-01-01,2021-03-31,Merchant payments,TOTAL,43511,70289687.94622748
1768,state,mizoram,2021,2021-01-01,2021-03-31,Financial Services,TOTAL,648,1330632.9787811027
1769,state,mizoram,2021,2021-01-01,2021-03-31,Others,TOTAL,975,971875.6084117102
1770,state,mizoram,2021,2021-04-01,2021-06-30,Peer-to-peer payments,TOTAL,173064,995581952.903405
1771,state,mizoram,2021,2021-04-01,2021-06-30,Recharge & bill payments,TOTAL,161763,56059844.239659324
1772,state,mizoram,2021,2021-04-01,2021-06-30,Merchant payments,TOTAL,57877,69528721.40156102
1773,state,mizoram,2021,2021-04-01,2021-06-30,Financial Services,TOTAL,611,710657.5065644829
1774,state,mizoram,2021,2021-04-01,2021-06-30,Others,TOTAL,1025,993297.250902934
1775,state,mizoram,2020,2020-01-01,2020-03-31,Recharge & bill payments,TOTAL,85067,24356294.58523286
1776,state,mizoram,2020,2020-01-01,2020-03-31,Peer-to-peer payments,TOTAL,57916,356260523.23262954
1777,state,mizoram,2020,2020-01-01,2020-03-31,Merchant payments,TOTAL,9961,10404414.592504771
1778,state,mizoram,2020,2020-01-01,2020-03-31,Financial Services,TOTAL,119,283854.3188381147
1779,state,mizoram,2020,2020-01-01,2020-03-31,Others,TOTAL,546,772492.6204317764
1780,state,mizoram,2020,2020-04-01,2020-06-30,Recharge & bill payments,TOTAL,127592,37504550.77732091
1781,state,mizoram,2020,2020-04-01,2020-06-30,Peer-to-peer payments,TOTAL,60021,404110075.0863959
1782,state,mizoram,2020,2020-04-01,2020-06-30,Merchant payments,TOTAL,10056,14627463.664270937
1783,state,mizoram,2020,2020-04-01,2020-06-30,Financial Services,TOTAL,244,434960.2799078573
1784,state,mizoram,2020,2020-04-01,2020-06-30,Others,TOTAL,549,516383.63442262856
1785,state,mizoram,2020,2020-07-01,2020-09-30,Recharge & bill payments,TOTAL,132664,40941077.032856956
1786,state,mizoram,2020,2020-07-01,2020-09-30,Peer-to-peer payments,TOTAL,99644,634560147.3506901
1787,state,mizoram,2020,2020-07-01,2020-09-30,Merchant payments,TOTAL,20934,30693648.236451425
1788,state,mizoram,2020,2020-07-01,2020-09-30,Financial Services,TOTAL,535,824864.513127287
1789,state,mizoram,2020,2020-07-01,2020-09-30,Others,TOTAL,926,924438.3714747172
1790,state,mizoram,2020,2020-10-01,2020-12-31,Peer-to-peer payments,TOTAL,141038,887252744.067668
1791,state,mizoram,2020,2020-10-01,2020-12-31,Recharge & bill payments,TOTAL,140297,45386403.17281592
1792,state,mizoram,2020,2020-10-01,2020-12-31,Merchant payments,TOTAL,39676,52094800.565094605
1793,state,mizoram,2020,2020-10-01,2020-12-31,Financial Services,TOTAL,607,855201.5881157237
1794,state,mizoram,2020,2020-10-01,2020-12-31,Others,TOTAL,989,932966.3002634952
1795,state,mizoram,2018,2018-01-01,2018-03-31,Recharge & bill payments,TOTAL,10155,2199565.258913744
1796,state,mizoram,2018,2018-01-01,2018-03-31,Peer-to-peer payments,TOTAL,6845,41186717.278001666
1797,state,mizoram,2018,2018-01-01,2018-03-31,Merchant payments,TOTAL,616,1066002.1670622267
1798,state,mizoram,2018,2018-01-01,2018-03-31,Financial Services,TOTAL,260,65022.49896840689
1799,state,mizoram,2018,2018-01-01,2018-03-31,Others,TOTAL,685,709912.772844791
1800,state,mizoram,2018,2018-04-01,2018-06-30,Recharge & bill payments,TOTAL,13550,3107406.501616686
1801,state,mizoram,2018,2018-04-01,2018-06-30,Peer-to-peer payments,TOTAL,11427,77040044.25291511
1802,state,mizoram,2018,2018-04-01,2018-06-30,Merchant payments,TOTAL,1310,2368711.975892641
1803,state,mizoram,2018,2018-04-01,2018-06-30,Financial Services,TOTAL,167,60939.77304627103
1804,state,mizoram,2018,2018-04-01,2018-06-30,Others,TOTAL,597,931303.0542636234
1805,state,mizoram,2018,2018-07-01,2018-09-30,Peer-to-peer payments,TOTAL,18564,108783543.9098094
1806,state,mizoram,2018,2018-07-01,2018-09-30,Recharge & bill payments,TOTAL,17610,4050433.5962071815
1807,state,mizoram,2018,2018-07-01,2018-09-30,Merchant payments,TOTAL,2310,2952533.8004545765
1808,state,mizoram,2018,2018-07-01,2018-09-30,Financial Services,TOTAL,240,43891.23943201654
1809,state,mizoram,2018,2018-07-01,2018-09-30,Others,TOTAL,592,770335.5794872268
1810,state,mizoram,2018,2018-10-01,2018-12-31,Peer-to-peer payments,TOTAL,26212,177049162.13058332
1811,state,mizoram,2018,2018-10-01,2018-12-31,Recharge & bill payments,TOTAL,24533,5523702.976434887
1812,state,mizoram,2018,2018-10-01,2018-12-31,Merchant payments,TOTAL,3699,6911586.608122997
1813,state,mizoram,2018,2018-10-01,2018-12-31,Financial Services,TOTAL,145,35654.18337878893
1814,state,mizoram,2018,2018-10-01,2018-12-31,Others,TOTAL,653,906746.6310095722
1815,state,himachal-pradesh,2019,2019-01-01,2019-03-31,Peer-to-peer payments,TOTAL,1178280,3066233587.9236507
1816,state,himachal-pradesh,2019,2019-01-01,2019-03-31,Recharge & bill payments,TOTAL,844570,209521987.03977025
1817,state,himachal-pradesh,2019,2019-01-01,2019-03-31,Merchant payments,TOTAL,115553,86624660.3112043
1818,state,himachal-pradesh,2019,2019-01-01,2019-03-31,Financial Services,TOTAL,9585,1424229.9989233727
1819,state,himachal-pradesh,2019,2019-01-01,2019-03-31,Others,TOTAL,20730,17676977.717503674
1820,state,himachal-pradesh,2019,2019-04-01,2019-06-30,Peer-to-peer payments,TOTAL,1141873,4428007670.958708
1821,state,himachal-pradesh,2019,2019-04-01,2019-06-30,Recharge & bill payments,TOTAL,1076793,279864579.97562265
1822,state,himachal-pradesh,2019,2019-04-01,2019-06-30,Merchant payments,TOTAL,248517,141088575.8726466
1823,state,himachal-pradesh,2019,2019-04-01,2019-06-30,Financial Services,TOTAL,5013,1453651.5352588107
1824,state,himachal-pradesh,2019,2019-04-01,2019-06-30,Others,TOTAL,30110,25469495.268363245
1825,state,himachal-pradesh,2019,2019-07-01,2019-09-30,Recharge & bill payments,TOTAL,1212659,327570066.9967147
1826,state,himachal-pradesh,2019,2019-07-01,2019-09-30,Peer-to-peer payments,TOTAL,1181680,5039276845.295213
1827,state,himachal-pradesh,2019,2019-07-01,2019-09-30,Merchant payments,TOTAL,312575,182746198.16430056
1828,state,himachal-pradesh,2019,2019-07-01,2019-09-30,Financial Services,TOTAL,3096,1775673.9713265826
1829,state,himachal-pradesh,2019,2019-07-01,2019-09-30,Others,TOTAL,25170,20649996.69578039
1830,state,himachal-pradesh,2019,2019-10-01,2019-12-31,Peer-to-peer payments,TOTAL,1579582,6533855301.069828
1831,state,himachal-pradesh,2019,2019-10-01,2019-12-31,Recharge & bill payments,TOTAL,1442940,402619114.99428564
1832,state,himachal-pradesh,2019,2019-10-01,2019-12-31,Merchant payments,TOTAL,467309,314965060.6352696
1833,state,himachal-pradesh,2019,2019-10-01,2019-12-31,Financial Services,TOTAL,4576,1769641.9665086274
1834,state,himachal-pradesh,2019,2019-10-01,2019-12-31,Others,TOTAL,22239,17954418.582290154
1835,state,himachal-pradesh,2021,2021-01-01,2021-03-31,Peer-to-peer payments,TOTAL,2845733,11358078843.572702
1836,state,himachal-pradesh,2021,2021-01-01,2021-03-31,Recharge & bill payments,TOTAL,2547359,948929031.6443391
1837,state,himachal-pradesh,2021,2021-01-01,2021-03-31,Merchant payments,TOTAL,2186946,1778219850.8347864
1838,state,himachal-pradesh,2021,2021-01-01,2021-03-31,Financial Services,TOTAL,12561,16554205.504427344
1839,state,himachal-pradesh,2021,2021-01-01,2021-03-31,Others,TOTAL,21430,18764977.931273177
1840,state,himachal-pradesh,2021,2021-04-01,2021-06-30,Peer-to-peer payments,TOTAL,3340531,13035543546.66397
1841,state,himachal-pradesh,2021,2021-04-01,2021-06-30,Recharge & bill payments,TOTAL,3216602,1045789841.916208
1842,state,himachal-pradesh,2021,2021-04-01,2021-06-30,Merchant payments,TOTAL,2883209,2378084375.199477
1843,state,himachal-pradesh,2021,2021-04-01,2021-06-30,Financial Services,TOTAL,14642,16428390.62373627
1844,state,himachal-pradesh,2021,2021-04-01,2021-06-30,Others,TOTAL,28918,19788385.405835297
1845,state,himachal-pradesh,2020,2020-01-01,2020-03-31,Recharge & bill payments,TOTAL,1815157,542356756.9678606
1846,state,himachal-pradesh,2020,2020-01-01,2020-03-31,Peer-to-peer payments,TOTAL,1594806,6431826925.118802
1847,state,himachal-pradesh,2020,2020-01-01,2020-03-31,Merchant payments,TOTAL,711018,427497010.10439825
1848,state,himachal-pradesh,2020,2020-01-01,2020-03-31,Financial Services,TOTAL,4711,3172303.6900622216
1849,state,himachal-pradesh,2020,2020-01-01,2020-03-31,Others,TOTAL,18788,14613755.241563875
1850,state,himachal-pradesh,2020,2020-04-01,2020-06-30,Recharge & bill payments,TOTAL,2558935,802231470.1628922
1851,state,himachal-pradesh,2020,2020-04-01,2020-06-30,Peer-to-peer payments,TOTAL,1544488,6738488218.640328
